text,cleaned
"hal ini adalah skenario dia, sang maha guru pencari simpatik rakyat... awas jangan terkecoh..",hal ini adalah skenario dia sang maha guru pencari simpatik rakyat awas jangan terkecoh
betul mas,betul mas
ah santai aja kali permainan kan sudah dimulai tinggal nikmatin aja 😁,ah santai saja kali permainan kan sudah dimulai tinggal menikmati saja
nyimak aja kan 🤣🤣🤣🤣🤣🤣,menyimak saja kan
hihi ytta,hihi yta
"iya😅,kalo bnr prabowo bebaskan tom lembong",iya kalau benar prabowo bebaskan tom lembong
Genk solo sedang mengatur strategi 🤤,geng solo sedang mengatur strategi
strategi apa...coba jelaskan.,strategi apa coba jelaskan
"jangan polos"" bgt, kalo tom Lembong masuk penjara, semua pejabat bisa di tuntut dengan kasus yang sama, intinya ini orang"" pada ketakutan.",jangan polos banget kalau tom lembong masuk penjara semua pejabat bisa di tuntut dengan kasus yang sama intinya ini orang pada ketakutan
Kalau mau sih dari sidang keberapa bukan setelah di jatuhi hukuman,kalau mau sih dari sidang keberapa bukan setelah di jatuhi hukuman
Prabowo makin tua makin goblok,prabowo makin tua makin bodoh
Mamakmu,mamakmu
blok🤣,bodoh
"klo Tom sih iya, Hasto gimana...?????",kalau tom sih iya hasto bagaimana
ternak Mulyono nga muncul,ternak mulyono tidak muncul
Semoga jadi komisaris bang,semoga jadi komisaris bang
Hasto dan 1.000 Narapidana lain nya?🤣🤣🤣,hasto dan narapidana lah nya
coba kepada rakyat kecil jga speti 7 trpidana yg kasus vina itu kasian,coba kepada rakyat kecil juga seperti trpidana yang kasus vina itu kasihan
"Alasannya apa?
Masyarakat harus tau, ini mengenai kepercayaan publik kepada para penegak hukum.
Bluender lagi.",alasanya apa masyarakat harus tahu ini mengenai kepercayan publik kepada para penegak hukum bluender lagi
sebenarnya takut dibongkar semua sama sekjen PDIP... makanya dialaskan lah tom Lembong yang diabolisi... sementara kenyataannya tom Lembong dari mata kami sebagai rakyat memang gak bersalah...,sebenarnya takut dibongkar semua sama sekretariat jenderal partai demokrasi indonesia perjuangan makanya dialaskan lah tom lembong yang diabolisi sementara kenyatanya tom lembong dari mata kami sebagai rakyat memang tidak bersalah
"g bahaya ta?....
ybs sdh mngajukan abolisikah?
...lalu bukanya masih ada waktu utk banding...dan masih ada upaya hukum sblm abolisi...knpa langsung abolisi ya?....spertinya saya harus belajar kembali...terkait hal tsb....maafkan saya...🙏🙏🙏🙏🙏🙏🙏🙏",tidak bahaya aku yang bersangkutan sudah mngajukan abolisikah lalu bukanya masih ada waktu untuk banding dan masih ada upaya hukum sebelum abolisi kenapa langsung abolisi iya sepertinya saya harus belajar kembali terkait hal tersebut mafkan saya
"biar berita PPAT, tariff, tanah, ambalat reduppp",biar berita pat tarif tanah ambalat redup
"dengan ini saya sangat"" yakin 2029 Jokowi dan pak Prabowo pisah kongsi, respect buat pak Prabowo berani ambil buat keputusan sulit.",dengan ini saya sangat yakin jokowi dan pak prabowo pisah kongsi respect buat pak prabowo berani ambil buat keputusan sulit
"saya sebagai rakyat jelata,JOKOWI PRESIDEN TERBAIK",saya sebagai rakyat jelata jokowi presiden terbaik
cuma di Indonesia maling di jaga & di apresiasi negara😏,cuma di indonesia maling di jaga di apresiasi negara
gua cek ternyata ternak,saya cek ternyata ternak
"kecewa sy nonton VT ini, ternyata hukum di negeri ini hanya bisa berlaku buat rakyat kecil",kecewa saya menonton vt ini ternyata hukum di negeri ini hanya bisa berlaku buat rakyat kecil
ini namanya hukum tajam kebawah tumpul ke atas sudah gelap Indonesia,ini namanya hukum tajam ke bawah tumpul ke atas sudah gelap indonesia
kocak hukum di negeri konoha 😂,kocak hukum di negeri konoha
bener kata kawan gw ga lama lagi hasto bebas karena pak wowo suka nasi goreng bu mega😅😂😂😂,benar kata kawan saya tidak lama lagi hasto bebas karena pak prabowo suka nasi goreng bu mega
Prabowo tau dalangnya,prabowo tahu dalangnya
"Pidana apa yg harus dihapus, kesalahannya aja engga ada, ngada2 emng.",pidana apa yang harus dihapus kesalahannya saja enggak ada tidak ada memang
"kalo tom lembong bebas,gua dukung prabowo",kalau tom lembong bebas saya dukung prabowo
ali Hamza buzzer yg udah mati²an bela pengadilan 🤤,ali hamza buzzer yang sudah matian bela pengadilan
Ini maksudnya pak tom lembong bebas gitu?,ini maksudnya pak tom lembong bebas begitu
wah.wah..ternak2 mulyono bisa kejang2 liat berita ini😂😂😂,wah wah ternak mulyono bisa kejang lihat berita ini
"Nah mulai kelihatan pisah antara prabowo dan jokowi , mantap pak prabowo 👍",nah mulai kelihatan pisah antara prabowo dan jokowi mantap pak prabowo
pertimbangan perampasan aset gak d bahas2 bosq,pertimbangan perampasan aset tidak di bahas bosku
presiden macam apa ini kawan....😂😂😂,presiden macam apa ini kawan
"Buka mata kalian, Percayalah semua ini adalah strategi politik yang sudah di atur kawan”",buka mata kalian percayalah semua ini adalah strategi politik yang sudah di atur kawan
"Ini lah potret hukum di negara kita...cuma mengingat kan saja..
ingat wahai pimpinan semuanya apa yg anda lakukan hari ini kelah akan di minta pertanggung jawaban yg nanti di akhirat campan itu semuaa...",ini lah potret hukum di negara kita cuma mengingat kan saja ingat wahai pimpinan semuanya apa yang anda lakukan hari ini kelah akan di meminta pertangung jawaban yang nanti di akhirat campan itu semua
pengampunan? emang pak tom dinyatakan bersalah? ini lagi maen superhero pak prabowo?,pengampunan memang pak tom dinyatakan bersalah ini lagi main superhero pak prabowo
"baru kali ini presiden intervensi hukum 😂, baru kali ini ambalat di kelola bersama 😂, keren ya negara ini 👍",baru kali ini presiden intervensi hukum baru kali ini ambalat di kelola bersama keren iya negara ini
SKENARIONYA CANTIK😅,skenarionya cantik
Akhirnya Pak prabowo akan di dukung full pdi perjuangan dan pak prabowo terlepas dari bayang² mulyono,akhirnya pak prabowo akan di dukung penuh partai demokrasi indonesia perjuangan dan pak prabowo terlepas dari bayang mulyono
"genk solo vs pbwo,sby, megawati,, 🔥",geng solo lawan pbwo susilo bambang yudhoyono megawati
"Grasi, amnesti, dan abolisi adalah hak prerogatif presiden dalam sistem hukum Indonesia untuk memberikan pengampunan atau menghentikan proses hukum. Grasi adalah pengampunan berupa perubahan, peringanan, pengurangan, atau penghapusan hukuman pidana kepada terpidana. Abolisi adalah penghentian proses hukum atau penuntutan pidana terhadap seseorang, baik sebelum maupun setelah putusan pengadilan. Amnesti adalah pengampunan yang menghapus seluruh akibat hukum pidana, termasuk status kesalahan terpidana.",grasi amnesti dan abolisi adalah hak prerogatif presiden dalam sistem hukum indonesia untuk memberikan pengampunan atau menghentikan proses hukum grasi adalah pengampunan berupa perubahan peringanan pengurangan atau penghapusan hukuman pidana kepada terpidana abolisi adalah penghentian proses hukum atau penuntutan pidana terhadap seseorang baik sebelum maupun setelah putusan pengadilan amnesti adalah pengampunan yang menghapus seluruh akibat hukum pidana termasuk status kesalahan terpidana
"Di bulan kemerdekaan ini, kita rayakan bukan hanya kebebasan, tapi juga harapan. Selamat Pak Tom Lembong atas abolisi yang diberikan. Ini bukan akhir dari cerita, tapi awal baru untuk kembali mengabdi kepada bangsa. Semoga amanah ini dijalani dengan ketulusan dan semangat membangun yang selama ini Bapak tunjukkan. Indonesia menanti karya berikutnya. 🇮🇩🙏",di bulan kemerdekan ini kita rayakan bukan hanya kebebasan tapi juga harapan selamat pak tom lembong atas abolisi yang diberikan ini bukan akhir dari cerita tapi awal baru untuk kembali mengabdi kepada bangsa semoga amanah ini dijalani dengan ketulusan dan semangat membangun yang selama ini bapak tunjukkan indonesia menanti karya berikutnya
"arti nya Tom mengakui kesalahan,tp pasti barter",arti nya tom mengakui kesalahan tapi pasti barter
si tau tuh,sil tahu itu
tingal akhirat lgi,tinggal akhirat lagi
ngimpi,memimpikan
Alhamdulillah aamiin..,alhamdulillah amin
terima kasih dengan pak prabowo😁,terima kasih dengan pak prabowo
👍👍👍👏👏,
"prabowo siap tempur dengan genk solo. rakyat mendukungmu pak prab.
genk solo cuman ada di medsos. di tempat terbuka kaburrrrrrr🤣🤣🤣🤣🤣",prabowo siap tempur dengan geng solo rakyat mendukungmu pak prab geng solo cuma ada di media sosial di tempat terbuka kabur
kabur kemana...bos,kabur kemana bos
kabur ke septitank hahaha🤣🤣🤣🤣,kabur ke septitank haha
"SDM rendah,hukum negara mu kebiri kamu bangga🤣Hasto saja belum masok penjara saja sudah dpt amnesti😂",sumber daya manusia rendah hukum negara mu kebiri kamu bangahasto saja belum masok penjara saja sudah dapat amnesti
"prabowo udah punya senjata pamungkas yaitu ijazah palsu, selama ini masih tersandera😂",prabowo sudah punya senjata pamungkas yaitu ijazah palsu selama ini masih tersandera
dikira egi sudjana malah kabur wkwkwk,dikira egi sudjana bahkan kabur wkwk
"ngeri kali nama akunmu, nauzubillah",ngeri kali nama akunmu nauzubilah
lanjutkan boskuh jgn lupakan kami 2019,lanjutkan bosku jangan lupakan kami
babak baru semakin seru apalagi PDIP sudah pasti mendukung dan kubu Anies...Mulyono gak bakalan bisa tidur,babak baru semakin seru apalagi partai demokrasi indonesia perjuangan sudah pasti mendukung dan kubu anies mulyono tidak akan bisa tidur
24℅ dr 2014 mimpi mulu,dari mimpi melulu
"bukan ceritanya sih,, tp lebih tepatnya kepepet, krna terlalu banyak orang yg protes,,,🤣🤣🤣🤣🤣🤣 ga beda jauh,, sama kejadian kmrn²,,,😂😂😂",bukan ceritanya sih tapi lebih tepatnya kepepet karena terlalu banyak orang yang protes tidak beda jauh sama kejadian kemarin
ceritanya prabowo mulai memberi ruang kepada para koruptor,ceritanya prabowo mulai memberi ruang kepada para koruptor
11 dari 100 lagi berperan jadi HERO 😅😅,dari lagi berperan jadi hero
"apaan, kalau banding jokowi harus dihadirkan, dan banyak menteri dia yang kenaa, wkwk",apaan kalau banding jokowi harus dihadirkan dan banyak menteri dia yang kena tertawa
raja solo siapa bang?ada bukti intervensi dr raja solo?????,raja solo siapa bang ada bukti intervensi dari raja solo
"Izin melanjutkan.. 6. Takut mulyono diperiksa, karna tim pak tom minta hakim untuk meriksa mulyono dan mendag lainnya untuk ikut jadi saksi. Pada takut tuhh langsung",izin melanjutkan takut mulyono diperiksa karena tim pak tom meminta hakim untuk memeriksa mulyono dan menteri perdagangan lainya untuk ikut jadi saksi pada takut itu langsung
7. Gemoy lagi nyari simpatisan publik yg selama ini udah jelek sama tingkahnya sendiri,gemoy lagi mencari simpatisan publik yang selama ini sudah jelek sama tingkahnya sendiri
"poin 4,karena skemanya kan gtu,pas udh chaos baru muncul bak pahlawan,kemudian dipuji"" ama pendukungnya",poin karena skemanya kan begitu pas sudah chaos baru muncul bak pahlawan kemudian dipuji sama pendukungnya
"betul bro....
berarti ada yg cemas ni..",betul saudara laki laki berarti ada yang cemas ini
"ea kayaknya ,tpi konoha gitu kan smua suka dadakan kayak tahu hoheng 🤣🤣😂",iya kayaknya tapi konoha begitu kan semua suka dadakan kayak tahu hoheng
🤣😂🤣,
🤣🤣🤣😂😂😂😂🤣😅auahhh😅😅,auah
singkat lugas tepat 👍,singkat lugas tepat
bener jg pemikirannya,benar juga pemikiranya
gw milih yg point ke 2...itu lebih sangat memungkinkan...dan akhirnya nanti jadi blunder buat penegakan hukum si negara inih,saya memilih yang point ke itu lebih sangat memungkinkan dan akhirnya nanti jadi blunder buat penegakan hukum sil negara ini
"akibat put PN thdp tom lembong, rakyat ga percaya pd hakim,",akibat put pengadilan negeri terhadap tom lembong rakyat tidak percaya pada hakim
sudah di rencanakan sebenarnya apa lagi klo gak carik muka,sudah di rencanakan sebenarnya apa lagi kalau tidak carik muka
waduh....bikin tambah curiga ...kenapa semua pada takut Ama tom....ada apa ya.....urusan hukum kok sampai ke DPR hayo....jujur ada apa ...awas harus ingat adab engadilan akherat,waduh bikin tambah curiga kenapa semua pada takut sama tom ada apa iya urusan hukum kok sampai ke dewan perwakilan rakyat hayo jujur ada apa awas harus ingat adab engadilan akhirat
Nahhh itu dia... intinya,nah itu dia intinya
poin 2&3 tepat banget,poin tepat banget
betul sekali...takut ke usut s3muanya...maunya tuh pk tom ga mau...tetap maunya di usut...,betul sekali takut ke usut semuanya maunya itu penjahat kelamin tom tidak mau tetap maunya di usut
pembelian pesawat Rafael yang di mark up salah satunya 😂😂😂,pembelian pesawat rafael yang di mark up salah satunya
"yg poin 4 udah ada preseden nya, salah satu nya pas IHSG anjlok, sama pas demo bapak sebelah ya (disini ga kelihatan) jemput mahasiswa yg di tahan polisi.",yang poin sudah ada preseden nya salah satu nya pas indeks harga saham gabungan anjlok sama pas demo bapak sebelah iya di sini tidak kelihatan jemput mahasiswa yang di tahan polisi
nah bener bgt,nah benar banget
"salah yg bener adalah karena kepercayaan masyarakat sudah hilang,dan dia cari bazer gratis anak Abah,sesimpel itu...semakin menguat bahwa Prabowo akan lebih dekat ke banteng,menjah dari pak Jokowi...",salah yang benar adalah karena kepercayan masyarakat sudah hilang dan dia cari bazer gratis anak ayah sesimpel itu semakin menguat bahwa prabowo akan lebih dekat ke banteng menjah dari pak jokowi
buzzer mulyono bg. bukan prabs,buzzer mulyono abang bukan prabs
WKWKWKWKWKWK,wkwkwkwkwkwk
kayaknya bentar lagi ada yang bakalan pecah kongsi nih,kayaknya sebentar lagi ada yang akan pecah kongsi ini
"dr kmrn2 emang udh pecah kongsi.... krn kebijakan2 prabowo byk amburadulnya tariff AS, PPATK, Ambalat....",dari kemarin memang sudah pecah kongsi karena kebijakan prabowo bak amburadulnya tarif as patk ambalat
"btw tarif as ke kita termasuk yang terendah bakal banyak pabrik pindah ke indonesia karena tarif india dan bangladesh diatas 25%, belum pindahan dari vietnam karena kena tarif 40% kalau pakai bahan baku dari cina",berbicara tarif as ke kita termasuk yang terendah bakal banyak pabrik pindah ke indonesia karena tarif india dan bangladesh di atas belum pindahan dari vietnam karena kena tarif kalau pakai bahan baku dari cina
lu polos atau buzzer sih??? timbal baliknya apa?? byk syarat yg semena2 itu ke Indonesia.... negara lain ada ga diminta data rakyatnya??? minimal data warga amerika masukin dong ke Indonesia.,kamu polos atau buzzer sih timbal baliknya apa bak syarat yang semena itu ke indonesia negara lah ada tidak diminta data rakyatnya minimal data warga amerika masukan dong ke indonesia
"dgn tarif 0 aja, minta syarat penghapusan TKDN, gmn mau bangun pabrik😂😂",dengan tarif saja meminta syarat penghapusan tkdn bagaimana mau bangun pabrik
"wah, ternak bisa ngamuk ini🤭🤭🤭",wah ternak bisa mengamuk ini
"sudah jelas,, semua saksi sudah mengatakan TDK ada aliran dana TDK ada keuntungan pribadi,,itu semua saksi sudah meringankan,tp aku ah gelap",sudah jelas semua saksi sudah mengatakan tidak ada aliran dana tidak ada keuntungan pribadi itu semua saksi sudah meringankan tapi aku ah gelap
"korupsi bukan tentang memperkaya pribadi, tapi memperkaya suatu perusahaan atau memperkaya orang lain sudah termasuk korupsi!",korupsi bukan tentang memperkaya pribadi tapi memperkaya suatu perusahan atau memperkaya orang lah sudah termasuk korupsi
lalu kenapa yg menjadi kaya itu tidak dihukum juga? kenapa cuma tom lembong?,lalu kenapa yang menjadi kayak itu tidak dihukum juga kenapa cuma tom lembong
"boleh sebutkan proyek mana yg ngk memperkaya orang lain,, pasti semua proyek memperkaya orang lain",boleh sebutkan proyek mana yang tidak memperkaya orang lah pasti semua proyek memperkaya orang lah
semua pejabat yg membuat kebijakan yg terindikasi menguntungkan orang lain bisa di hukum dong klo begitu,semua pejabat yang membuat kebijakan yang terindikasi menguntungkan orang lah bisa di hukum dong kalau begitu
trus siapa yg di perkaya?,terus siapa yang di perkaya
"karena tom yang mengambik keputusan, istilahnya gini kamu di suruh ibumu beli gula di toko A (karena itu toko ibumu) , ternyata kamu belinya di toko (B) apakah kamu salah? ya tentu. terus siapa yang di hukum? Kamu atau penjual toko B? ya kamu karena letak salahnya di kamu",karena tom yang mengambik keputusan istilahnya begini kamu di suruh ibumu beli gula di toko a karena itu toko ibumu ternyata kamu belinya di toko b apakah kamu salah iya tentu terus siapa yang di hukum kamu atau penjual toko b iya kamu karena letak salahnya di kamu
"bisa kalau dia menyalahi aturan, kan semua udah ada proses nya, apalagi menyangkut bumn yang notabene adalah usaha negara",bisa kalau dia menyalahi aturan kan semua sudah ada proses nya apalagi menyangkut badan usaha milik negara yang notabene adalah usaha negara
