text,cleaned
"Bukan Sekadar Hukuman, Ini Soal Harga Diri
Penghapusan hukuman terhadap Tom Lembong bukan hanya soal yuridis. Ini menyentuh inti dari persoalan harga diri manusia yang dipermalukan oleh kekuasaan, lalu tiba-tiba dimaafkan oleh kekuasaan itu sendiri. Seseorang yang sebelumnya dipajang di hadapan publik sebagai tersangka korupsi, divonis bersalah oleh pengadilan, lalu seolah hanya bagian dari sandiwara diberikan abolisi oleh presiden.
Apa sebenarnya yang ingin dibuktikan negara lewat drama ini? Bahwa Tom bersalah, tapi “kami baik hati”? Bahwa hukum bisa dibuat fleksibel sesuai kehendak penguasa? Atau hanya ingin menunjukkan bahwa pencitraan dan kepentingan politik lebih penting dari keadilan?
Ini bukan tentang seberapa lama ia harus dihukum, atau seberapa banyak kerugian negara. Ini tentang bagaimana harga diri seseorang dihancurkan oleh sistem, dan kemudian diampuni tanpa pengakuan bahwa ia tidak bersalah. Bukan rehabilitasi yang terjadi, tapi validasi atas vonis lalu dibungkus dengan ampunan yang seolah-olah luhur.
Kalau memang ia tidak bersalah, seharusnya dibebaskan oleh pengadilan, bukan “dimaafkan” oleh kekuasaan. Karena abolisi itu bukan pengakuan tak bersalah. Justru sebaliknya itu pengakuan bahwa ia bersalah, tapi akan dimaafkan demi alasan tertentu. Publik tahu, ini bukan keadilan, ini adalah politik kekuasaan yang memaafkan dirinya sendiri.",sekadar hukum soal harga hapus hukum hadap tom lembong soal yuridis sentuh inti soal harga manusia malu kuas tiba tiba dimafkan kuas orang pajang hadap publik sangka korupsi vonis salah adil olah sandiwara beri abolisi presiden benar bukti negara lewat drama tom salah baik hati hukum fleksibel sesuai kuasa tunjuk pencitran penting politik penting adil hukum rugi negara harga orang hancur sistem ampun salah rehabilitasi jadi validasi atas vonis bungkus ampun olah olah luhur salah bebas adil dimafkan kuas abolisi salah balik salah dimafkan alas publik tahu adil politik kuas memafkan
🥰🥰,
"bukan pengampunan pak, tapi pemberhentian kasus.
beda abolisi dan grasi/amnesti.
kasus pak Tom masuknya abolisi.
kasusnya dihentikan secara legal oleh presiden.",ampun pak henti kasus beda abolisi grasi amnesti kasus pak tom masuk abolisi kasus henti cara legal presiden
mslah e ini bukan di level penyidikan tapi vonis tingkat pertama udh djatuhkan loh dan msuk pengadilan tngkat 2...kek gini jadie GK tuntas kasus hukum e...,mslah e level sidi vonis tingkat pertama djatuhkan masuk adil tngkat kayak jadie tuntas kasus hukum e
wkwkwk emang gitu. main pahlawan nan, main pahlawan nan
anak abah memang tab lo...ngerti gak sih abolisi ???😀,anak ayah tab erti sih abolisi
"bayangin aja klo Tom dianggap salah berapa banyak pejabat yg akan masuk bui karena dianggap menguntungkan orang lain, berapa banyak swasta yg ngk akan mau lagi bekerja dengan pemerintah karena naluriah swasta itu cari untung bkn cari rugi klo swasta untung dianggap merugikan negara",bayang tom diangap salah jabat masuk bui diangap untung orang swasta kerja perintah naluriah swasta cari untung cari rugi swasta untung diangap rugi negara
"biar berita PPAT, tariff, tanah, ambalat reduppp",biar berita pat tarif tanah ambalat redup
"kalo pak tom sangat sepakat beliau orang baik, tp kalo pak hasto saya tidak sepakat",pak tom sepakat beliau orang baik pak hasto sepakat
ini apa maksudnya yaaa😭😭kok tambah begini negara,maksud yakok tambah negara
dan saya yakin Tom Lembong bakal jadi mentri,yakin tom lembong bakal jadi menteri
"takbirrr..
alhamdulillah sahabat slalu menemani pak anies. ga sia"" pak.🤲",takbir alhamdulillah sahabat tani pak anies pak
percuma hakim ketok palu..giliran rakyat jelata gk ada dikasih ampun...makin parah kerja DPR nih..nyesel gw milih dah😢,hakim ketok palu gilir rakyat jelata kasih ampun parah kerja dewan wakil rakyat sesal pilih
Berarti jaksa sama hakimnya 🤣🤣🤣,arti jaksa hakim
😅baru kali ini presiden baru jabat 1 tahun udah mulai main intervensi hukum,baru kali presiden baru jabat tahun mulai main intervensi hukum
permainan nya cantik😅,main cantik
kalau presiden nya masih Jokowi .roket Gerung refli Harun said Didu..pasti bilang Jokowi intervensi hukum..tapi karena Hasto sudah jadi kawan mereka..,presiden jokowi roket gerung refli harun said didu bilang jokowi intervensi hukum hasto jadi kawan
ko bisa kya gini sih aneh nmbh ancur,kayak sih aneh tambah hancur
hah? kok Prabowo gini? kecewa,ha prabowo kecewa
takut sidang PBB di tanya🤣🤣,takut sidang pb tanya
kalau gt seolah2 pak tom bersalah.... padahal kan lagi banding...emang gt aturannya????🙏🙏🙏,olah pak tom salah banding aturanya
sudah diduga.. sprti jokowi pahlawan yg selalu dtg diakir.. 😅,duga jokowi pahlawan datang diakir
apa lah negara inj kayak gini😂,negara inj kayak
Tumben ada kebijakannya yang berguna 😌😌,tumben kebijakanya
kalo bang Sufmi Dasco sudah turun semua masalah selesai.... semoga pemerintah bisa bener-bener cek data ke lapangan tentang angka kemiskian terkini dan angka pengangguran terkini karena ekonomi ngak baik-baik aja,bang sufmi dasco turun masalah selesai moga perintah benar benar cek data lapang angka kemiskian angka penganguran ekonomi baik baik
"Menyala pak prabowo, yang cerdas tuh di jadikan bagian kemajuan negeri ini….gas jadiin menteri lagi pk tom…beberap ada yg kocak menterinya 😬😬😬",nyala pak prabowo cerdas jadi maju negeri gas jadin menteri jahat kelamin tombeberap kocak menteri
"Strategi politik level lumayan …. Hahaha , Pak Prabowo “macak” pahlawan di kubu sebelah. Machiavelli banget 🤭",strategi politik level lumayan haha pak prabowo masak pahlawan kubu belah machiaveli banget
usul yah nanti sekalian buat rombongan roy suryo cs jika nanti terbukti bersalah,usul rombong roy suryo rekan bukti salah
bubarkan DPR yang tidak ada manfaatnya bagi rakyat,bubar dewan wakil rakyat manfatnya rakyat
pak Tom namanya sudah tenar smp d luar negeri.. berita beliau yg d penjara padahal tidak ada bukti kuat bisa menghancurkan nama Indonesia di luar negeri.. klo reputasi hukum di indonesia jelek investor engan masuk takut terkena jerat hukum jg..,pak tom nama tenar luar negeri berita beliau penjara bukti kuat hancur nama indonesia luar negeri reputasi hukum indonesia jelek investor engan masuk takut kena jerat hukum
apakah ini artinya RI1 tidak setuju dngn korban politik..?? ( bertanya dngn nada lembut),arti cari tuju korban politik tanya nada lembut
hukum hanya transaksi belaka 😁😅😁,hukum transaksi belaka
seru,seru
"memang presiden punya hak,tapi tatanan negara' sudah punya tugas Masing-masing, presiden yang seperti ini justru presiden yang berbahaya karena terlalu banyak intervensi",presiden punya hak tatanan negara punya tugas presiden presiden bahaya intervensi
"okelah dia kasih tom Lembong,lah Hasto terbukti di pengadilan 🤣🤣🤣 masih di berikan juga",oke kasih tom lembong hasto bukti adil ikan
biar aja lah semua koroptor d bebasin aja 17 agustus ini sebagai hadiah . 😂😂😂😂😂😂😂😂😂,biar koroptor bebasin agustus hadiah
"kalo defenisi nya gak kamu uraikan paman , bocah paud aja tau itu amnesti dan abolisi,
yg pertyaan nya knp presiden mengeluarkan hak prerogatif nya tsb",defenisi urai paman bocah didik anak usia tahu amnesti abolisi pertyan presiden keluar hak prerogatif sebut
udah benar kok,benar
curiga... ada udang di balik batu nih... firasatku GK enak 🙄,curiga udang balik batu firasat enak
haru di pahami: abolisi terkhusus untuk pejabat bukan untuk rakyat kecil,paham abolisi khusus jabat rakyat
"kok panas, lu dmn2😂",panas
"Memang seharusnya pak Tom bebas
krna dia tidak bersalah koq.",pak tom bebas salah
"Wah, ternyata hukum hanyalah mainan...",nyata hukum main
"tandanya hakim skrg sudah tdk menjlnkan tugas sebagaimana mestinya tp malah menerima t""itipan titipan""",tanda hakim menjlnkan tugas mesti terima t itipan titip
hakim nya gak bener bro.,hakim benar saudara laki laki
jadi hakimnya yg salah,jadi hakim salah
"ya iyalah, jelas jelas gak salah , hakim sendiri bilang gak terbukti tapi masih di vonis hukuman. kasus hasto juga sama jelas2 dikatakan gak twrbukti menghalangi penyidikan tapi tetap dihukum. ini pasti diintervensi dari luar.hakim nya takut. maka nyanpresiden turun tangan.",iya iya jelas jelas salah hakim bilang bukti vonis hukum kasus hasto jelas kata twrbukti halang sidi tetap hukum dintervensi luar hakim takut nyanpresiden turun tangan
Terus dia masih jadi hakim?,terus jadi hakim
Point nya HUKUM yg harus d perbaiki !!,point hukum baik
betul,betul
Ternak pemakan kotoran Mulyono lagi kepanasan 😅😅😅😅,ternak makan kotor mulyono panas
"Sudah di tolong gak tidak terima kasih. mending bilang aja kami menolak tom lembong keluar, berani gak??",terima kasih baik bilang tolak tom lembong keluar berani
kalo mau jadi pahlawan gausah nanggung2 penjarain donk jokowi🤣,jadi pahlawan usah nangung penjarain jokowi
"Grombolan kau gak bisa penjarain. Udah clear belum ijazah palsu? Kau kira penjarakan mulyono gampang, raja jawa itu boy. Bukti berangkai bisa buktiin gak?
kalau buktiin RC sama Mulyono enak tuh jadi bahan penjarakan. Ijazah Mulyono aja gak selesai sama grombolan kau 🤣",gerombol penjarain jelas ijazah palsu kira penjara mulyono mudah raja jawa boy bukti angka buktin buktin rc mulyono enak jadi bahan penjara ijazah mulyono selesai gerombol
serba salah,serba salah
akun gaib muncul 🤭,akun gaib muncul
"pimpinan sangat disiplin dan patuh pada atasan,sekarang salah pergaulan aja,",pimpin disiplin patuh atas salah gaul
🤣🤣sepemikiran,pikir
semua serba salah dimata ternak abah🤣,serba salah mata ternak ayah
iya ya lucccccuhhh amatttt😂,iya iya lucuh
"bang mana paham sdm kite, ga ngerti politik mereka",bang paham sumber daya manusia erti politik
"Bener bang mirip banget, cuma di ono pasti stres denger nya.",benar bang mirip banget ono stres dengar
siapa yang pahlawan,pahlawan
"apaan jir bertindak salah ga bertindak salah juga, buzzer""",anjing tindak salah tindak salah buzzer
makanya sering 2 ikuti sidang HK dan tom L biar makin cerdas...biang keroknya Mulyono Krn keduanya berseberangan dgn kebijakan Mulyono saat pilpres 😅😅😅,ikut sidang hk tom l biar cerdas biang kerok mulyono berangan bijak mulyono sat pilih presiden
"ya kalau di mata.pembenci kaya lu , semuanya di mata lu emang salah🤣🤣",iya mata benci kayak mata salah
maklum omon omon 😂😂😂,maklum omon omon
"itu presiden guweee, jgn lu senggol",presiden gue sengol
"termul yg ga pintar itu ya,kebanyakan makan bansos",termul pintar iya makan bansos
cieeee... happy ya ternak onta.. 🤭🤭🤭,hapy iya ternak onta
"Yesss, selamat ternak",iya selamat ternak
@Kae Sang Pangarep,sang pangarep
aduh pdip emang mau tunduk ama prabowo😂😂😂???,aduh partai demokrasi indonesia juang tunduk prabowo
"hadeh,,, Jokowi tu pendukung nya harus di akui bnyk banget Prabowo aja gk bisa kalahin Jokowi itu FAKTA, gw bukan pendukung Jokowi ya dek.",aduh jokowi dukung bak banget prabowo kalah jokowi fakta dukung jokowi iya adik
"Iya banyak , dari alam ghoib",iya alam ghoib
aturlah semaumu,atur
amiiin,amin
belajar lgi gih,ajar gih
setuju,tuju
atau sebaliknya tom.lembang diajak sekolam..,balik tom lembang ajak kolam
"udah jelas gibran bakal maju, kl prabowo masih ada umur pasti bakal head to head, kl yg manusia rasional sih harusnya gak milih keduanya",jelas gibran bakal maju prabowo umur bakal head to head manusia rasional sih pilih
lagi cari suara itu buat 2029 tapi rakyat udah GK percaya sama kelompok itu Wiwi wowo,cari suara rakyat percaya kelompok jokowi prabowo
Jokowi pokus nyiapin anak nya gak bakalan dukung Prabowo 😅,jokowi pokus siap anak dukung prabowo
bebasin aja semua koroptor d indonesia ini juga gak masalah .serah aja sdh,bebasin koroptor indonesia masalah serah
"respect apaan, kalau banding jokowi harus dihadirkan, dan banyak menteri yang kenaa, wkwk",respect banding jokowi hadir menteri kena tertawa
tanda2 cokrori udah mulai di pijak pak praroro👍,tanda cokrori mulai pijak pak praroro
"lah, kalau tom lembong wajarlah. kalau hasto??? jangan bermain main dengan hukum.",tom lembong wajar hasto main main hukum
prabowo ttep kalah dan gibran masuk golkar.. nanti lihat aja gibran prabowo anis ahy puan,prabowo tetap kalah gibran masuk golkar lihat gibran prabowo anis agus harimurti yudhoyono puan
"sekarang sdh merasakan kok, skrg termul lagi gencar2nya bikin narasi KANGEN JOKOWI",rasa termul gencar bikin narasi kangen jokowi
@Gibran Rakabuming @luhutbinsarpandjaitan @Kae Sang Pangarep @Partai Solidaritas Indonesia,rakabuming sang pangarep solidaritas indonesia
😂😂😂😂,
Siapa yg pikir dongo. Yg ku blg smpai presiden kluarkn itu berarti dia mnganggap ada yg salah,pikir dongok ku bilang presiden kluarkn arti mngangap salah
Tolo di pelihara,tolo pelihara
tuh kan bener. mau dijelaskan kaya apa pun anda ngerasa lebih pinter kan drpd pakar2 hukum yg bilang pak tom gak bersalahm termul.. termul. Nerima fakta aja susah bgt sih. 🤣,benar jelas kayak rasa pintar pakar hukum bilang pak tom bersalahm termul termul terima fakta susah banget sih
"kau yg kenapa larinya ke supir? main sound horeg aja bro, analogi mu ga nyampe",lari supir main sound horeg saudara laki laki analogi mu
emang harus merugikan negara dulu baru bisa di hukum ?,rugi negara baru hukum
Jokowi printahkan apa?,jokowi printahkan
pakar hukum juga bnyk yg pekok bukan semua Pakar hukum itu BNR dlm berargumen lihat pakar hukumnya juga,pakar hukum bak bodoh pakar hukum benar argumen lihat pakar hukum
ini misal kau seorang driver kamu TDK ada niat nabrak org tapi pada ke nyatanya kau nabrak org sampe mati kau TDK ada niat nabrak apa kau bisa lepas dari hukum?,misal orang kendara niat tabrak orang nyata tabrak orang mati niat tabrak lepas hukum
"Itu masuknya unsur kelalaian yg mengakibatkan kemat1an, bukan sengaja menabrak/membhunuh",masuk unsur lalai akibat kemat sengaja tabrak membhunuh
"kl org pinter, cari tau infonya .....hp dah smartphone knp pemiliknya bodoh dan dungu sih🤣🤣🤣",orang pintar cari tahu info seluler seluler milik bodoh dungu sih
iya terus apa TDK bisa di hukum ?,iya terus hukum
sebarkan ke publik jokowi mengarahkan tom lembong agar impor gula ke perusahaan tertentu...berani gak.,sebar publik jokowi arah tom lembong impor gula usah berani
mknya kau baca putusan hakim yg utuh biar kau paham knpa TDK menikmati tapi ttp di vonis di situ ada alasanya dlm putusan hakim kau baca baik baik,baca putus hakim utuh biar paham nikmat vonis situ alasanya putus hakim baca baik baik
@Albi:lah klo ga merugikan sama sekali mau dihukum pke alasan apa?orang kok unik😂,rugi hukum pakai alas orang unik
main judol aja sana kau jawa,main judol jawa
bila gak bersalah harusnya yg masuk sebaliknya.,salah masuk balik
Mulyono memperkaya aguan juga ditangkap ? proyek pemerintah ke swasta bisa memperkaya swasta jg ditangkap ? 😬 PAHAM,mulyono kaya aguan tangkap proyek perintah swasta kaya swasta tangkap paham
"bumn pasti kerjasama dgn swasta lah utk perpanjangan tgn, masa ga tau soal hal dsar seperti ini😁",badan usaha milik negara kerja swasta panjang tangan masa tahu soal dasar
"Lah sama aja dengan setuju dengan putusan hakim, nganggep Tom bersalah",tuju putus hakim ngangep tom salah
"Matahin kaki orang, habis itu dikasih tongkat sambil bilang ""nih gue kasih tongkat, baik kan gue. Coba kalo ga gue kasih tongkat, ga bisa jalan lu!"" Padahal sedari awal bisa ga usah matahin kaki nya.",matahin kaki orang habis kasih tongkat bilang kasih tongkat baik coba kasih tongkat jalan dar awal perlu matahin kaki
"Lah sama aja dengan setuju dengan putusan hakim, nganggep Tom bersalah",tuju putus hakim ngangep tom salah
"Tom tidak perlu berterimakasih kepada siapapun terutama unsur politisi. Dia emang gak salah kok.

Mengapresiasi iya, tp jgn smpe hutang budi.",tom perlu berterimakasih utama unsur politis salah apresiasi iya hutang budi
Tuker atau barter nih?,tukar barter
"Alhamdulilah, presiden kadang kadang waras juga.",alhamdulillah presiden kadang kadang waras
"tangkap si jokontol dan antek anteknya macam LBP bahlil dll buang ke nusa kambangan, lengserkan gibran!!",tangkap sil jokontol antek antek low back pain bahlil buang nusa kambang lengser gibran
"Apa karena ini?
Si Lontong itu mana berani hadiri panggilan begini?",sil lontong berani hadir pangilan
Klo di perhatikan polanya ko sama ya... sudah kuduga teman2..pahlawan kesiangan,perhati pola iya duga teman pahlawan siang
"Pola Framing Yang Berulang, Mungkinkah Kebetulan?
PPATK (ngaco, Rakyat Brontak, Presiden Panggil Dan jadi ""Hero"")",pola framing ulang betul patk kacau rakyat brontak presiden pangil jadi hero
Apakah abolisi dimungkinkan setelah vonis pengadilan tk 1? Setahu saya abolisi itu jika masih berproses... cmiiw ,abolisi vonis adil tk tahu abolisi proses cmiw
Hasto kenapa diikutin jg? Emng dia gak bersalah ? Kyknya kasus org tuh berdua beda lah.,hasto kutin salah kasus orang beda
Bedanya apa abolisi dan amnesti? Ada yg bs jelasin dg simpel ga?,beda abolisi amnesti jelas simpel
"Klo saya jadi om Tom Lembong, saya tetap fight memperjuangkan keadilan krn masih ada hak hukum saya utk membela diri dan krn kita semua tahu permainan hukum apa yg melibatkan om Tom....

Klo Hasto mah kita semua tau, dia dan mereka 11-12 jahatnya...",jadi om tom lembong tetap fight juang adil hak hukum bela tahu main hukum libat om tom hasto tahu jahat
"Presiden melihat efeknya lebih berbahaya jika diteruskan persidangan Tom Lembong, menyasar mentri sebelum dan sesudahnya, kementrian lain dan bisa ke bekas presiden ke 7 JW.",presiden lihat efek bahaya terus sidang tom lembong sasar menteri menteri bekas presiden jw
udah ketebak polanya,tebak pola
"kita hargai  ; sptnya mnrt belio keputusan pengadilan ngaco total.. dia pakai proses ini utk  ;  kudu intropeksilah, terlalu mahal harga dibayar atas kejadian ini,pak presiden,kenceng aja, ganti org2x yg mainin hukum gini, saya bantu tempeleng aja",harga turut beliau putus adil kacau total pakai proses intropeksilah mahal harga bayar atas jadi pak presiden kencang ganti orgx main hukum bantu tempeleng
